en,cn,count,r18
timestamp,有时间变化表示的,1269,0
as109,as109,1268,0
tight shirt,紧身衬衫,1268,0
used tissue,用过的纸巾,1268,0
buttjob,用屁股摩擦阴茎,1267,1
fiery hair,火热的头发,1267,0
inazuma eleven go chrono stone,闪电十一人去计时石,1267,0
ceres fauna,谷神星动物群,1266,0
presenting armpit,呈现腋窝,1266,0
shirt in mouth,嘴里含着衬衫,1266,0
fox boy,狐狸男孩,1265,0
holding innertube,固定内胎,1265,0
spanking,打屁股,1265,0
black sash,黑色腰带,1264,0
poke ball print,戳球打印,1264,0
ruffling hair,蓬松的头发,1264,0
myoukou (kancolle),妙口 (kancolle),1263,0
batman (series),蝙蝠侠（系列）,1262,0
final fantasy xv,最终幻想 xv,1262,0
pink blood,粉红色的血液,1262,0
spirit,鬼魂/精神具象化,1262,0
striped kimono,条纹和服,1262,0
crane (machine),起重机（机）,1261,0
elsa (frozen),艾尔莎（冷冻）,1261,0
handkerchief,手帕,1261,0
jeanne d'arc (swimsuit archer) (fate),jeanne d'arc (泳装弓箭手) (fate),1261,0
sports car,跑车,1261,0
tashkent (kancolle),塔什干 (kancolle),1261,0
asakura toru,朝仓彻,1260,0
expressive hair,富有表现力的头发,1260,0
konjiki no yami,konjiki no yami,1260,0
tina branford,蒂娜布兰福德,1260,0
vegeta,贝吉塔,1260,0
by Atey Ghailan,Atey Ghailan公司,1260,0
by Jean Nouvel,让·努维尔,1260,0
by David Burdeny,大卫·伯迪,1260,0
noire (neptune series),黑色（海王星系列）,1259,0
ass cutout,屁股抠图,1258,1
column,上下有装饰性边角的柱,1258,0
helena blavatsky (fate),海伦娜·布拉瓦茨基（命运）,1258,0
petting,抚摸,1258,0
tree stump,树桩,1258,0
horns through headwear,喇叭穿过头饰,1257,0
mismatched pupils,不匹配的学生,1256,0
show by rock!!,摇滚表演！！,1256,0
yuri lowell,尤里洛厄尔,1256,0
holding lantern,提灯,1255,0
oral invitation,口头邀请,1255,1
ragna the bloodedge,血刃拉格纳,1255,0
alternate skin color,备用肤色,1254,0
ib,IB,1254,0
marie antoinette (fate),玛丽·安托瓦内特（命运）,1254,0
molestation,公共场合性骚扰,1254,1
yotsubato!,四瓣！,1254,0
mouth veil,口罩/面纱,1253,0
sonozaki shion,园崎诗园,1253,0
omaru polka,大丸波尔卡,1252,0
onmyouji,阴阳师,1252,0
tsukikage yuri,月影尤里,1252,0
cle masahiro,cle masahiro,1251,0
curtsey,西方女子撑群屈膝礼,1251,0
final fantasy viii,最终幻想八、1251,1251,0
jessie (pokemon),杰西（宠物小精灵）,1251,0
kamio misuzu,神尾水铃,1251,0
midna,米多娜,1251,0
open window,开窗,1251,0
penis outside,阴茎外面,1251,1
shiba inu,柴犬,1251,0
side-tie leotard,侧系紧身衣,1251,0
dirndl,酒馆服务员服装,1250,0
by Brian M. Viveros,布莱恩·M·维维罗斯,1250,0
by Sacha Goldberger,戈德伯格,1250,0
by Olivier Valsecchi,奥利维尔·瓦尔塞奇,1250,0
by Henry Moore,亨利·摩尔,1250,0
takeuchi takashi,竹内隆,1249,0
higashi setsuna,东濑那,1248,0
kaeya (genshin impact),kaeya (genshin Impact),1248,0
pectoral grab,胸部抓斗,1248,0
fist,拳头,1248,0
raised fist,举起拳头,1248,0
hino rei,日野玲,1247,0
ito noizi,伊藤乃子,1247,0
multiple condoms,多个避孕套,1247,0
goblin slayer!,哥布林杀手！,1246,0
le malin (azur lane),勒马林（蔚蓝车道）,1246,0
osakabe-hime (fate),osakabe-hime (命运),1246,0
mizumoto tadashi,水本忠,1245,0
xenoblade chronicles 1,异种之刃编年史 1,1245,0
yu-gi-oh! arc-v,游戏王哦！弧-v,1245,0
after ejaculation,射精后,1244,1
bowl cut,碗切,1244,0
cropped vest,短款背心,1244,0
gamepad,游戏手柄,1244,0
grey wolf (kemono friends),灰狼 (kemono 朋友),1244,0
niwatazumi,庭静,1244,0
nyantcha,夜叉,1244,0
suzuhira hiro,铃平浩,1244,0
grey scarf,灰色围巾,1243,0
mysterious heroine x alter (fate),神秘女主角 x alter (fate),1243,0
\\o/,\\o/,1242,0
expressive clothes,富有表现力的衣服,1242,0
inflation,腹部膨胀,1242,0
pixiv id,pixiv id,1242,0
santa dress,圣诞老人礼服,1242,0
window shade,百叶窗,1242,0
beige sweater,米色毛衣,1241,0
fujima takuya,藤间拓哉,1241,0
matsuno todomatsu,松野友松,1241,0
neck,脖子,1241,0
triforce,三角神力（塞尔达）,1241,0
party hat,派对帽,1240,0
popuko,POP子,1240,0
by Zack Snyder,扎克·斯奈德,1240,0
by ROA,罗亚语,1240,0
charlotte dunois,夏洛特杜诺瓦,1239,0
harem pants,哈伦裤,1239,0
jersey,参赛者运动衫,1239,0
kemomimi-chan (naga u),kemomimi-chan (naga u),1239,0
monkey ears,猴耳,1239,0
anti (untea9),反 (untea9),1238,0
bear girl,熊女,1238,0
furukawa nagisa,古川渚,1238,0
leather belt,皮带,1238,0
skadi the corrupting heart (arknights),腐化之心斯卡迪 (arknights),1238,0
ezo red fox (kemono friends),ezo 红狐 (kemono 朋友),1237,0
polka dot swimsuit,波点泳衣,1237,0
spell card,拼写卡,1237,0
gym storeroom,健身房储藏室,1236,0
ribbed bodysuit,罗纹紧身连衣裤,1236,0
tk8d32,TK8D32,1236,0
failure penguin,失败企鹅,1235,0
haruhisky,春日,1235,0
plaid headwear,格子头饰,1235,0
scathach skadi (fate),scathach skadi (命运),1235,0
endeavor (boku no hero academia),努力（boku no hero 学术界）,1234,0
fukumaru koito,福丸小糸,1234,0
madotsuki,附窗子,1234,0
narrowed eyes,眯起眼睛,1234,0
alternate weapon,替代武器,1233,0
hand on another's stomach,手放在别人的肚子上,1233,0
jeanne d'arc alter (ver. shinjuku 1999) (fate),jeanne d'arc alter (ver. shinjuku 1999) (fate),1233,0
lipstick mark,口红标记,1233,0
open bra,开胸罩,1233,0
ovum,卵子,1233,0
panda ears,熊猫耳朵,1233,0
skyline,天际线,1233,0
spread toes,伸展脚趾,1233,0
bayonetta,贝优妮塔,1232,0
bloop (gawr gura),bloop (gawr gura),1232,0
furutaka (kancolle),古隆 (kancolle),1232,0
hidden eyes,隐藏的眼睛,1232,0
hidden hands,隐藏的手,1232,0
jervis (kancolle),杰维斯 (kancolle),1232,0
radio,收音机,1232,0
stone lantern,石灯笼,1232,0
39,39,1231,0
omurice,蛋包饭,1231,0
pet play,宠物游戏,1231,0
non-humanoid robot,非人形机器人,1230,0
thigh pouch,大腿袋,1230,0
by Jeremiah Ketner,杰里迈亚·凯特纳,1230,0
by Louise Bourgeois,路易丝·布尔乔亚,1230,0
by Jean-Antoine Watteau,让·安东尼·华多,1230,0
h&k hk416,h&k hk416,1229,0
konno junko,绀野纯子,1229,0
sangvis ferri,铁血1229,1229,0
summon night,召唤之夜,1229,0
yamato-no-kami yasusada,大和神安定1229,1229,0
baguette,法棍,1228,0
jean pierre polnareff,让·皮埃尔·波尔纳雷夫,1227,0
mole on neck,脖子上有痣,1227,0
nagi no asukara,nagi no asukara,1227,0
tatsumi kanji,辰巳汉字,1227,0
brushing teeth,刷牙,1226,0
cowlick,翘起的一绺头发发型,1226,0
karin (bunny) (blue archive),卡琳（兔子）（蓝色档案）,1226,0
medium dress,中号连衣裙,1226,0
pointless condom,无意义的避孕套,1226,1
coca-cola,可口可乐,1225,0
diamond button,菱形纽扣,1225,0
hayashimo (kancolle),hayashimo (kancolle),1225,0
index fingers together,食指并拢,1225,0
mcdonald's,麦当劳,1225,0
animal feet,动物脚,1224,0
fake facial hair,假胡须,1224,1
mega man legends,洛克人传奇,1224,0
nanairogaoka middle school uniform,七奈冈中学制服 1224,1224,0
natsume rin,夏目凛,1224,0
takafumi,高文,1224,0
weibo logo,微博标志,1224,0
yuffie kisaragi,如月优菲,1224,0
eromame,爱罗马,1223,0
scene reference,场景参考,1223,0
treasure chest,宝箱,1223,0
cardfight!! vanguard,打卡！！先锋,1222,0
kamina (ttgl),卡米纳 (ttgl),1221,0
mahou girls precure!,mahou 女孩 precure!,1221,0
berserk,狂暴,1220,0
utility belt,实用腰带,1220,0
by Albert Watson,埃尔伯特·沃森,1220,0
by Art Frahm,艺术弗拉姆,1220,0
by David Ligare,大卫·利加雷,1220,0
dakimakura (object),dakimakura（对象）,1219,0
doughnut hair bun,甜甜圈发髻,1219,0
propeller,螺旋桨,1219,0
canvas propeller,螺旋桨,1219,0
sitting on stairs,坐在楼梯上,1219,0
fangs out,獠牙,1218,0
countdown,倒数,1217,0
elesa (pokemon),elesa (口袋妖怪),1217,0
holding clipboard,拿着剪贴板,1217,0
imu sanjo,imu 三条,1217,0
2011,2011,1216,0
di gi charat,数字特征,1216,0
excessive pubic hair,阴毛过多,1216,1
pink sailor collar,粉色水手领,1216,0
redesign,重新设计,1216,0
arcana heart,奥术之心,1215,0
ishikei,石景,1215,0
micro panties,微型内裤,1215,1
eureka seven,尤里卡七,1214,0
fujiwara chika,藤原千花,1214,0
nian (arknights),年（方舟）,1214,0
tapir tail,貘尾巴,1214,0
cow boy,牛男孩,1213,0
excessive cum,过度 cum,1213,1
kami nomi zo shiru sekai,kami nomi zo shiru sekai,1213,0
finger to face,指对面,1212,0
yaoyorozu momo,yaoyorozu momo,1212,0
brown kimono,棕色和服,1211,0
niiko (gonnzou),niiko (gonnzou),1211,0
pavement,石质路面,1211,0
bear print,熊印,1210,0
by Brian Kesinger,布莱恩·凯辛格,1210,0
by James C Christensen,詹姆斯·克里斯滕森,1210,0
by Phil Noto,菲尔·诺托,1210,0
by Marsden Hartley,马斯登·哈特利,1210,0
hoshi syoko,星相子,1209,0
mamiya (kancolle),间宫 (kancolle),1209,0
nanasaki ai,七崎爱,1209,0
orange sailor collar,橙色水手领,1209,0
satono diamond (umamusume),佐野钻石 (umamusume),1209,0
tiki (fire emblem),tiki（火徽）,1209,0
tribal,部落的,1208,0
yoshikawa chinatsu,吉川 chinatsu,1208,0
alpha transparency,阿尔法透明度,1207,0
kawashina (momen silicon),kawashina (摩门矽),1207,0
sakura futaba,樱花双叶,1207,0
ajirogasa,日本笠帽变种,1206,0
carrying under arm,腋下携带,1206,0
glomp,热情的拥抱,1206,0
kanji,汉字,1206,0
nishi kinuyo,西kinuyo,1206,0
yellow wings,黄色翅膀,1206,0
yuno (hidamari sketch),由野 (hidamari 素描),1206,0
elin,艾琳,1205,0
happi,法被,1205,0
holding helmet,手持头盔,1204,0
fighter jet,战斗机,1203,0
open pants,解开裤子,1203,0
sidepec,从侧面可以看见乳头,1203,0
takoyaki,章鱼烧,1203,0
shiromanta,shiromanta,1202,0
cupping hands,拔罐手,1201,0
forehead-to-forehead,额头对额头,1201,0
kamoi (kancolle),kamoi (kancolle),1201,0
male playboy bunny,男性花花公子兔子,1201,0
talking on phone,打电话,1201,0
gundam zz,高达zz,1200,0
mahou shoujo lyrical nanoha vivid,mahou shoujo 抒情 nanoha 生动,1200,0
yuusha de aru,yusha de aru,1200,0
by Franz Marc,弗朗茨·马克,1200,0
by Herbert List,赫伯特列表,1200,0
by Aykut Aydogdu,Aykut Aydogdu公司,1200,0
baseball mitt,棒球手套,1199,0
globe,地球仪,1199,0
goat ears,山羊耳朵,1199,0
mizuhara aki,水原明,1199,0
murakumo kai ni (kancolle),murakumo kai ni (kancolle),1199,0
oguri cap (umamusume),oguri 帽子 (umamusume),1199,0
takamaki anne,高卷安妮,1199,0
byleth (fire emblem) (male),byleth（火徽）（男）,1198,0
blonde pubic hair,金色阴毛,1197,1
eyewear on headwear,头饰上的眼镜,1197,0
hand on breast,手放在胸部上,1197,1
masturbation through clothes,通过衣服手淫,1197,1
no testicles,没有睾丸,1197,0
aaaa (quad-a),aaaa (quad-a),1196,0
ark royal (kancolle),皇家方舟 (kancolle),1196,0
cat teaser,猫预告片,1196,0
oversized shirt,超大号衬衫,1196,0
overcoat,大衣,1195,0
turtleneck dress,高领连衣裙,1195,0
venus symbol,金星符号,1195,0
alice margatroid (pc-98),alice margatroid (pc-98),1194,0
leg between thighs,大腿之间的腿,1194,0
quiz magic academy,测验魔术学院,1193,0
saria (arknights),莎莉亚（方舟之夜）,1193,0
to heart,心,1193,0
vividred operation,生动的操作,1193,0
tate no yuusha no nariagari,tate no yuusha no nariagari,1192,0
lisa (genshin impact),丽莎（原神）,1191,0
lotion bottle,乳液瓶,1191,0
shin guards,护胫,1191,0
hauchiwa,天狗羽扇,1190,0
sakuma mayu,佐久间真由,1190,0
by Alexej von Jawlensky,阿历克谢·冯·亚夫伦斯基,1190,0
by John La Farge,约翰·拉法吉,1190,0
people,人们,1189,0
ultra series,超系列,1189,0
claw ring,爪环,1188,0
cutesexyrobutts,1188,1188,0
diving mask on head,头戴式潜水面罩,1188,0
italian flag,意大利国旗,1188,0
naked kimono,裸体和服,1188,1
roll (mega man),滚（洛克人）,1188,0
twincest,双胞胎乱伦,1188,1
kris (pokemon),克里斯（宠物小精灵）,1187,0
palm leaf,棕榈叶,1187,0
short jumpsuit,短连身衣,1187,0
lucifer (helltaker),路西法 (helltaker),1186,0
mixing bowl,搅拌碗,1186,0
priest,牧师,1186,0
shantae (series),shantae (系列),1186,0
twilight (spy x family),暮光之城（间谍 x 家庭）,1186,0
symboli rudolf (umamusume),象征鲁道夫 (umamusume),1185,0
tsukioka kogane,月冈小金,1185,0
cow,奶牛,1184,0
impaled,被刺穿,1184,0
orange thighhighs,橙色长筒袜,1184,0
debt,债务,1182,0
ichikawa feesu,市川费苏,1182,0
sheet music,乐谱,1182,0
aldehyde,醛,1181,0
blue headband,蓝色头带,1181,0
gyee,酥油,1181,0
momosuzu nene,桃铃nene,1181,0
novel cover,小说封面,1181,0
saga,传奇,1181,0
april fools,愚人节,1180,0
black mask,黑色面具,1180,0
clock tower,钟楼,1180,0
holding brush,握刷,1180,0
tales of symphonia,交响乐的故事,1180,0
by Tom Lovell,汤姆·罗威尔,1180,0
by tokyogenso,托克约根索,1180,0
haiyore! nyaruko-san,再见！ nyaruko-san,1179,0
jako (jakoo21),jako (jakoo21),1179,0
kimono skirt,和服裙,1179,0
m4a1 (girls' frontline),m4a1（少女前线）,1179,0
reiuji utsuho (bird),reiuji utsuho (鸟),1179,0
screen,屏幕,1179,0
u.a. school uniform,UA 校服,1179,0
yukishiro honoka,1179 穗香雪城,1179,0
red-tinted eyewear,红色眼镜,1178,0
snorkel,浮潜,1177,0
spread pussy under clothes,在衣服下的外阴,1177,1
grey fur,灰色毛皮,1176,0
mishima kurone,三岛黑根,1176,0
onikobe rin,鬼户凛 1176,1176,0
saku usako (rabbit),saku usako (兔子),1176,0
cross-shaped pupils,十字形瞳孔,1175,0
dei shirou,德士柔,1175,0
foot up,抬起脚,1175,0
looking at animal,看着动物,1175,0
oshawott,水水獭,1175,0
asanagi,朝日,1174,0
black theme,黑色主题,1174,0
cloth gag,布塞,1174,0
imizu (nitro unknown),imizu（硝基未知）,1174,0
tsukumo benben,tsukumo便便,1174,0
yes-no pillow,是-否枕头,1174,0
bulma,布尔玛,1173,0
incoming food,进货,1172,0
myoudouin itsuki,明堂院五月,1172,0
black buruma,黑布鲁马,1171,0
death note,死亡笔记,1171,0
okita souji alter (fate),冲田总司alter（命运）,1171,0
pokemon dppt (anime),宠物小精灵 dppt (动漫),1171,0
production art,生产艺术,1171,0
glitch,伪影,1170,0
kaguya luna,辉夜月神,1170,0
ribbed sleeves,罗纹袖子,1170,0
school briefcase,学校公文包,1170,0
tropical drink,热带饮料,1170,0
by Dr. Seuss,苏斯博士,1170,0
by NC Wyeth,NC惠氏,1170,0
stone floor,石地板,1169,0
cato (monocatienus),卡托 (monocatienus),1168,0
dido (azur lane),dido (碧蓝航线),1168,0
little red riding hood (grimm),小红帽（格林）,1168,0
pokemoa,口袋妖怪,1168,0
prosthetic leg,假腿,1168,0
ryu (street fighter),ryu (街头霸王),1168,0
umikaze (kancolle),海风 (kancolle),1168,0
frapowa,弗拉波瓦,1167,0
jaguar ears,美洲虎耳朵,1167,0
shining (series),闪耀（系列）,1167,0
. .,. .,1166,0
brown necktie,棕色领带,1166,0
nike,耐克,1166,0
abigail williams (swimsuit foreigner) (fate),abigail williams (泳装老外) (fate),1165,0
albedo (genshin impact),反照率（原神影响）,1165,0
mihono bourbon (umamusume),mihono bourbon (umamusume),1165,0
nekomusume,猫娘,1165,0
sailor moon redraw challenge (meme),水手月亮重绘挑战（模因）,1165,0
nekotoufu,猫头府,1164,0
plaid panties,格子内裤,1164,1
stadium,体育场,1164,0
hagikaze (kancolle),萩风 (kancolle),1163,0
joseph joestar (old),约瑟夫·乔斯塔（旧）,1163,0
katekyo hitman reborn!,katekyo 杀手重生！,1163,0
princess principal,公主校长,1163,0
bruno buccellati,布鲁诺·布契拉蒂,1162,0
flower request,鲜花请求,1162,0
shirosato,白里,1162,0
flip phone,翻盖手机,1161,0
godzilla (series),哥斯拉 (系列),1161,0
kettle,水壶,1161,0
komi shouko,komi shouko,1161,0
nori tamago,海苔 tamago,1161,0
pink pants,粉色裤子,1161,0
sekina,关卡,1161,0
under night in-birth,在出生的夜晚,1161,0
crosswalk,人行横道,1160,0
hand on eyewear,手戴眼镜,1160,0
homare (fool's art),homare（傻瓜的艺术）,1160,0
reference inset,参考插图,1160,0
silver (pokemon),银（口袋妖怪）,1160,0
stomach cutout,胃切口,1160,0
by Leonora Carrington,利奥诺拉,1160,0
by Will Barnet,威尔·巴尼特,1160,0
by Elizabeth Gadd,伊丽莎白·加德,1160,0
karaagetarou,卡拉太郎,1159,0
food-themed clothes,以食物为主题的衣服,1158,0
grey bra,灰色文胸,1158,0
potion,药水瓶,1158,0
fumio (rsqkr),fumio (rsqkr),1157,0
specter (arknights),幽灵（方舟）,1157,0
drawing bow,拉弓,1156,0
kemono friends v project,kemono 朋友 v 项目,1156,0
elio (pokemon),埃利奥（宠物小精灵）,1155,0
hoshiguma (arknights),星熊（方舟骑士）,1155,0
orange slice,橙片,1155,0
slapping,（用手掌）打、拍、打耳光,1155,0
cagliostro (granblue fantasy),cagliostro（碧蓝幻想）,1154,0
gilles de rais (caster) (fate),gilles de rais（施法者）（命运）,1154,0
nishi koutarou,西光太郎,1154,0
plaid pants,格子裤,1154,0
dragon ball fighterz,龙珠斗士 1153,1153,0
haramura nodoka,原村nodoka,1153,0
holding handheld game console,手持游戏机,1153,0
lube,润滑油,1153,0
murakami suigun,村上水军,1153,0
oomuro sakurako,大室樱子,1153,0
rainbow gradient,彩虹渐变,1153,0
stab,刺/捅/戳,1153,0
bodice,紧身胸衣,1152,0
idol clothes,偶像服装,1152,0
incoming attack,来袭,1152,0
kicchou yachie,kicchou yachie,1152,0
negom,尼甘,1152,0
nippleless clothes,无乳头的衣服,1152,0
squirrel girl,松鼠女孩,1152,0
intravenous drip,静脉滴注,1151,0
little boy admiral (kancolle),小男孩海军上将 (kancolle),1151,0
multicolored bow,五彩蝴蝶结,1151,0
sengoku nadeko,战国抚子,1151,0
tsurumaru kuninaga,鹤丸国永,1151,0
by Boris Grigoriev,鲍里斯·格里戈里耶夫,1150,0
blanc (neptune series),blanc（海王星系列）,1149,0
scooter,小型摩托车,1149,0
full-body tattoo,全身纹身,1148,0
