en,cn,count,r18
by Angela Barrett,安琪拉·芭雷特,210,0
by Simone Martini,马提尼,210,0
by Joanna Kustra,乔安娜·库斯特拉,210,0
by Travis Louie,特拉维斯·路易,210,0
by Raymond Briggs,雷蒙德·布里格斯,210,0
by José Clemente Orozco,何塞·克莱门特·奥罗斯科,210,0
by Bojan Jevtic,Bojan Jevtic公司,210,0
by Sean Scully,肖恩·斯库利,210,0
by Józef Mehoffer,约泽夫·梅哈弗,210,0
abe takakazu,阿部高和,209,0
arai togami,新井户上,209,0
aurora sya lis kaymin,极光 sya lis kaymin,209,0
babywearing,婴儿装,209,0
black santa costume,黑色圣诞老人服装,209,0
bokusatsu tenshi dokuro-chan,bokusatsu 天师 dokuro-chan,209,0
breasts on back,背部的胸部,209,1
circular saw,圆锯,209,0
comic penguin club,漫画企鹅俱乐部,209,0
dragon ball heroes,龙珠英雄,209,0
evan yang,埃文杨,209,0
evertale,永恒的,209,0
fake video,假视频,209,0
goodra,黏美龙,209,0
goriate,大猩猩,209,0
green pupils,绿色的学生,209,0
gretel (sinoalice),gretel (sinoalice),209,0
grey bag,灰色包,209,0
gumiya,Gumiya,209,0
hair over crotch,胯下的头发,209,0
honda naoki,本田直木,209,0
kabeu mariko,kabeu 麻里子,209,0
kagawa ichigo,香川一护,209,0
karuha,轻叶,209,0
kotobuki tsukasa,寿冢,209,0
kousaku,光作,209,0
kurumi momoka,久留美桃香,209,0
lisa (ponyo),丽莎 (ponyo),209,0
mac star,麦克星,209,0
machimura komori,町村小森,209,0
maid cafe,女仆咖啡厅,209,0
manaria friends,manaria朋友,209,0
mcgunngu,麦贡古,209,0
meditation,冥想,209,0
meteion,梅蒂恩,209,0
nanami lucia,七海露西亚,209,0
narumiya (narumiya),鸣宫 (narumiya),209,0
noda (angel beats!),野田（天使节拍！）,209,0
okita j. souji (third ascension) (fate),冲田j. souji（第三次提升）（命运）,209,0
orphen,欧菲,209,0
paizuri on lap,膝盖上的 paizuri,209,1
piyoko (uruha rushia),piyoko (uruha rushia),209,0
saihate (d3),赛哈特 (d3),209,0
self harm,自我伤害,209,0
sesshouin kiara (lily),杀生院 kiara (百合),209,0
sky girls,天空女孩,209,0
takamine noa,高岭 noa,209,0
takatsuki akira,高月晃,209,0
tamagogayu1998,tamagogayu1998,209,0
tamamo no mae (jk) (fate),玉藻前 (jk) (命运),209,0
through window,透过窗户,209,0
tocky,托基,209,0
tokitou muichirou,时头无一郎,209,0
yamanokami eaka,山上あかる,209,0
yellow moon,黄色月亮,209,0
yuuki eishi,优纪英石,209,0
yuuzuki (re'ef),yuuzuki (re'ef),209,0
amano hina (tenki no ko),天野雏 (tenki no ko),208,0
angelina (summer flowers) (arknights),安吉丽娜（夏花）（方舟）,208,0
ankle wings,脚踝翼,208,0
antinomy of common flowers,常见花的对立面,208,0
aphrodisiac,春药,208,1
aposine,阿司匹林,208,0
assisted stretching,辅助拉伸,208,0
blood on ground,地上的血,208,0
choukou sennin haruka,chokou sennin haruka,208,0
cure milky,治愈乳白色,208,0
douji,豆豆,208,0
drainpipe,排水管,208,0
emanon123,emanon123,208,0
frioniel,斐里奥尼鲁,208,0
fumihiro,文弘,208,0
g-tetsu,g-tetsu,208,0
garie tuman,加里图曼,208,0
golf,高尔夫球,208,0
gon-san,念能力（全职猎人）,208,0
green camisole,绿色吊带背心,208,0
grey sclera,灰色巩膜,208,0
hakamichi shizune,袴道静根,208,0
hama chon,滨村,208,0
hanada hyou,花田孝,208,0
hemokinesis,血液流动,208,0
holding newspaper,拿着报纸,208,0
hot chocolate,热巧克力,208,0
iori sei,八神清,208,0
itohana,糸花,208,0
izumi yukiru,泉由纪208,208,0
keita naruzawa,鸣泽启太,208,0
kilart,基拉特,208,0
lace-trimmed collar,蕾丝边领,208,0
mad (hazukiken),疯狂（hazukiken）,208,0
miv4t,miv4t,208,0
nanobana kinako,纳米香蕉 kinako,208,0
nekomura iroha,猫村红叶,208,0
nobeta,诺贝塔,208,0
nyum,纽姆,208,0
okada (hoooojicha),冈田 (hoooojicha),208,0
omniscient reader's viewpoint,无所不知的读者观点,208,0
peaceful,平静,208,0
philosopher's stone,点金石,208,0
pila-pela,皮拉佩拉,208,0
pink babydoll,粉色娃娃装,208,0
psychedelic,迷幻,208,0
rei (tonbo0430),rei (tonbo0430),208,0
ress,新闻,208,0
sasorigatame,糸粑,208,0
sewing machine,缝纫机,208,0
shinkansen henkei robo shinkalion,新干线变计机器人shinkalion,208,0
skuld (aa megami-sama),skuld (aa megami-sama),208,0
souma hiroomi,相马hiroomi,208,0
tajima yoshikazu,但马义和,208,0
tassel choker,流苏项链,208,0
tsunbeji,津边寺,208,0
ukraine (hetalia),乌克兰（黑塔利亚）,208,0
water world,水世界208,208,0
winged heart,带翅膀的心,208,0
yagoo,谷乡元昭,208,0
yukiusagi (gaballscreen&blaze),yukiusagi (gaballscreen&blaze),208,0
yurikawa,百合川,208,0
yuuki (irodo rhythm),yuuki (irodo 节奏),208,0
yuuki keisuke,结城圭介,208,0
ace attorney investigations,王牌律师调查,207,0
alchemy,炼金术,207,0
alternate height,备用高度,207,0
ammunition box,弹药箱,207,0
aoba tsugumi,青叶津古,207,0
apollo justice,阿波罗正义,207,0
ayase midori,绫濑绿,207,0
azuki yui,小豆结衣,207,0
beaver tail,海狸尾巴,207,0
bird boy,鸟男孩,207,0
blue stripes,蓝色条纹,207,0
bodysuit pull,紧身衣拉,207,0
brown scrunchie,棕色发圈,207,0
carro veloce cv-33,卡罗速度 CV-33,207,0
chii (tsumami tsumamare),chii (tsumami tsumamare),207,0
chou-10cm-hou-chan (teruzuki's),chou-10cm-hou-chan (teruzuki's),207,0
clover (flower),三叶草（花）,207,0
cosine,余弦,207,0
crimson comics,深红漫画,207,0
cucouroux (granblue fantasy),cucouroux（碧蓝幻想）,207,0
cure bloom,治愈绽放,207,0
cure yell,治愈大喊,207,0
ddangbi,当比,207,0
decantering,手举高倒酒,207,0
delia ketchum,迪莉娅番茄酱,207,0
e sky rugo,e 天空 rugo,207,0
elis (touhou),伊利斯（东方）,207,0
emerada (xenogears),埃梅拉达（异种装备）,207,0
etopen,原村和的毛绒玩具,207,0
eyepatch lift,眼罩提升,207,0
foreskin insertion,包皮插入,207,1
fukuoka katsumi,福冈胜美,207,0
full-length mirror,全身镜,207,0
gesogeso,gesogeso,207,0
gilse,吉尔斯,207,0
giratina (origin),骑拉帝纳（原产地）,207,0
glowing petals,发光的花瓣,207,0
grandfather and granddaughter,祖父和孙女,207,0
grey rose,灰玫瑰,207,0
gundou mirei,贡杜米雷,207,0
hanenbo,汉恩堡,207,0
hayyan,海燕,207,0
heebee,嘻嘻,207,0
heroine (dq4),女主角 (dq4),207,0
hirokiku,广菊,207,0
hot pants (sbr),热裤 (sbr),207,0
idolmaster movie,偶像大师电影,207,0
inkerton-kun,英克顿坤,207,0
instant ramen,方便面,207,0
juugonichi (wheeliex2),juugonichi (wheeliex2),207,0
kaburamaru,镝丸（伊黑小芭内的蛇）,207,0
kan'u,关羽/云长/爱纱,207,0
kanzaki kureha,神崎吴羽,207,0
kenken,肯肯,207,0
kerok (joniko1110),kerok (joniko1110),207,0
kinosaki,城崎,207,0
kiryuu makoto,桐生诚,207,0
kiyohime (swimsuit lancer) (third ascension) (fate),kiyohime (泳装枪手) (第三次飞升) (fate),207,0
kumagai haito,熊谷海东,207,0
kuro oolong,黑乌龙,207,0
kuzumomo,kuzumomo,207,0
kyuri tizu,kyuri tizu,207,0
lala (monster musume),啦啦（怪物娘们）,207,0
lasto,最后,207,0
lazy lazy (idolmaster),懒懒（偶像大师）,207,0
light switch,电灯开关,207,0
lina davis,莉娜戴维斯,207,0
madogawa,圆川,207,0
manhole cover,井盖,207,0
manticore (arknights),蝎尾狮 (arknights),207,0
masou gakuen hxh,masou学园hxh,207,0
mata hari (fate),玛塔哈里（命运）,207,0
matterhorn (arknights),马特霍恩（方舟之夜）,207,0
mickey krog,米奇克罗格,207,0
mikan (5555),迈肯 (5555),207,0
mikoto akemi,明见美琴,207,0
minami haruka,南遥,207,0
miroku san-ju,miroku san-ju,207,0
miyako (princess connect!),宫古（公主连接！）,207,0
miyamori school uniform,宫森校服,207,0
mole on collarbone,锁骨上有痣,207,0
mons pubis,阴阜,207,0
morita kazuaki,森田和明,207,0
munchlax,小卡比兽,207,0
nagato yuuki,长门优树,207,0
nazo no kanojo x,nazo no kanojo x,207,0
nonohachi,野八,207,0
opened by self,自己开的,207,0
oran berry,橘子,207,0
oruyanke (shirakami fubuki),oruyanke (白神吹雪),207,0
ottosfoxhole,ottosfoxhole,207,0
overexposure,高度曝光,207,0
pallas (arknights),帕拉斯（方舟之夜）,207,0
payphone,公用电话,207,0
pink ocean,粉红色的海洋,207,0
plan (planhaplalan),计划 (planhaplalan),207,0
pool table,台球桌,207,0
poverty,贫困,207,0
quilava,火岩鼠,207,0
re (re 09),重新（重新 09）,207,0
rokko,六甲,207,0
sakura no tomoru hi e,樱花之友 hi e,207,0
sarong lift,纱笼电梯,207,0
sawada yuusuke,泽田佑介,207,0
scimitar,弯刀,207,0
shaving,剃须,207,0
shoejob,鞋交,207,1
sibyl,西比尔,207,0
sills,窗台,207,0
silver chariot,银色战车,207,0
sin-go,单去,207,0
sleep bubble,睡眠泡泡,207,0
sleeping beauty,睡美人,207,0
soon (c-u-soon),很快（cu-soon）,207,0
strawberry blossoms,草莓花,207,0
table tennis ball,乒乓球,207,0
taisa (cookie),泰莎（饼干）,207,0
talkex,talkex,207,0
tarbo (exxxpiation),塔博（淘汰）,207,0
the king of fighters xiii,格斗之王十三,207,0
toro (konirio),托罗 (konirio),207,0
unsinkable sam,不沉的山姆,207,0
valley,山谷,207,0
vs seeker,与寻求者,207,0
wanta (futoshi),万达 (futoshi),207,0
weasel,黄鼠,207,0
xenoblade chronicles x,异种之刃编年史 x,207,0
yak (kemono friends),牦牛 (kemono 朋友),207,0
yasuda suzuhito,安田铃仁,207,0
year of the monkey,猴年,207,0
yellow outline,黄色轮廓,207,0
yui (sao-alo),yui (sao-alo),207,0
<|> <|>,<|> <|>,206,0
aihara yuzu,爱原柚子,206,0
bald eagle (kemono friends),白头鹰 (kemono 朋友),206,0
birth,出生,206,0
bud,花蕾,206,0
country connection,国家联系,206,0
flametail (arknights),火焰尾巴（方舟）,206,0
focke wulf,福克沃尔夫,206,0
g36c (girls' frontline),g36c（女子前线）,206,0
ghostblade,鬼刀206,206,0
gomano rio,戈马诺里约,206,0
holy pumpkin,圣南瓜,206,0
impossible towel,不可能的毛巾,206,0
indomitable (ms. motivationless maid) (azur lane),不屈不挠（无动机的女仆女士）（碧蓝航线）,206,0
judd (splatoon),贾德（喷射）,206,0
kamiyama high school uniform (sekai),神山高中制服 (sekai),206,0
kannari,卡纳里,206,0
kasuga sunao,春日苏瑙,206,0
kawajiri kosaku,河尻光作,206,0
kobeya,神户屋,206,0
kougi hiroshi,光木弘,206,0
mizunashi kenichi,水梨健一,206,0
momotsuki gakuen school uniform,桃月学园校服,206,0
mononoke,幽灵,206,0
mu mashu,穆玛舒,206,0
murakami hisashi,村上久志,206,0
nogami aoi,野上葵,206,0
oono tsutomu,小野勉,206,0
outie navel,肚脐,206,0
pachira,帕琦拉,206,0
panties day,内裤日,206,1
plaid sailor collar,格子水手领,206,0
puni (miku plus),puni (miku plus),206,0
rin2008,rin2008,206,0
sakura taisen v,樱花大战 v,206,0
saya pr,萨亚 pr,206,0
shimizu kiyoko,清水清子,206,0
shogi piece,将棋棋子,206,0
shu-z,shu-z,206,0
sian,西安,206,0
stepping,踏步,206,0
taki minashika,泷minashika,206,0
tennis net,网球网,206,0
tetrodotoxin,河豚毒素,206,0
the terminator,终结者,206,0
urec,尿素,206,0
v legs,v 腿,206,0
waka (shark waka),瓦卡（鲨鱼瓦卡）,206,0
yakitomato,烤番茄,206,0
yorukun,优酷,206,0
zanzi,簪子,206,0
alien1452,外星人1452,205,0
belt removed,皮带卸下,205,0
benio (dontsugel),贝尼奥 (dontsugel),205,0
biting clothes,咬衣服,205,0
breakfast,早餐,205,0
bubble pipe,气泡管,205,0
chaos;head,混乱;头,205,0
chiyo (rotsurechiriha),千代 (rotsurechiriha),205,0
clockwork,发条,205,0
clumsy,笨拙,205,0
crab on head,头上的螃蟹,205,0
decorations,装饰,205,0
disgaea d2,魔界战记 d2,205,0
dodome-iro mayonnaise,dodome-iro 蛋黄酱,205,0
double bass,低音提琴,205,0
eliskalti,埃利斯卡尔蒂,205,0
emperor penguin,帝企鹅,205,0
facing down,朝下,205,0
feiqizi (fkey),飞七子 (fkey),205,0
frilled vest,褶边背心,205,0
frisbee,飞盘,205,0
furret,大尾立,205,0
game model,游戏模型,205,0
gif artifacts,gif 文物,205,0
girl (deemo),女孩 (deemo),205,0
gris swimsuit,格里斯泳衣,205,0
gundam barbatos,高达巴巴托斯 205,205,0
hanny (uirusu chan),汉尼 (uirusu chan),205,0
hentai key,无尽的钥匙,205,0
hone (honehone083),磨练（honehone083）,205,0
ice crystal,冰晶,205,0
idea,主意,205,0
ironmouse,ironmouse,205,0
iwamoto sora,岩本空,205,0
j.moon,j.月亮,205,0
junk gaming maiden,垃圾游戏少女,205,0
kawakaze (azur lane),川风（碧蓝航线）,205,0
kim yura (goddess mechanic),kim yura (女神机械师),205,0
kinntarou,金太郎,205,0
kisaragi ryou (sougetsu-tei),如月凉 (sougetsu-tei),205,0
kubocha,久保茶,205,0
lara croft,劳拉克罗夫特,205,0
magatsuchi shouta,magatsuchi 昭和,205,0
maru-yu-san,丸优,205,0
mephist,墨菲斯特,205,0
mercedes (odin sphere),梅赛德斯（奥丁球）,205,0
meruru (oreimo),meruru (oreimo),205,0
messy sleeper,凌乱的卧铺,205,0
miyamasuzaka girls' academy uniform,宫须坂女子学院制服,205,0
nagato-chan,长门酱,205,0
nakata sae,中田佐江,205,0
neko (yanshoujie),neko（延寿街）,205,0
nesoberi,nesoberi（Love Live！毛绒玩具周边）,205,0
neuroi,神经元,205,0
nishikata,西片,205,0
roberta (black lagoon),罗伯塔（黑色泻湖）,205,0
rpg-7,RPG-7火箭筒,205,0
rune (pixiv 25170019),符文 (pixiv 25170019),205,0
seiken densetsu 2,精研密苏 2,205,0
splush wave,大浪,205,0
square pupils,方形瞳孔,205,0
sugi,杉,205,0
takamura yui,高村结衣,205,0
tanaka kaori,田中香织,205,0
upotte!!,乌波特！！,205,0
utahane,犹他州,205,0
wafer,冰淇淋脆片,205,0
wailord,吼鲸王,205,0
x arms,x 武器,205,0
yamaori (yamaorimon),山守 (yamaorimon),205,0
yuki miku (2011),由纪未来 (2011),205,0
54hao,54号,204,0
air gear,空气齿轮,204,0
aleriia v,aleriia v,204,0
alice (sinoalice),爱丽丝 (sinoalice),204,0
arcade stick,街机棒,204,0
banagher links,巴纳格尔链接,204,0
beize (garbage),贝兹（垃圾）,204,0
curse (023),诅咒 (023),204,0
digimon xros wars,数码宝贝 xros 战争,204,0
elysion,爱丽舍,204,0
emia renya,血红蛋白,204,0
fighter (dq3),战斗机 (dq3),204,0
fishnet armwear,渔网护臂,204,0
fujieda miyabi,藤枝雅美,204,0
fujiyama ichiha,富士山一叶,204,0
fushigi ebi,fushigi ebi,204,0
giuseppe garibaldi (kancolle),朱塞佩·加里波第 (kancolle),204,0
gundula rall,冈杜拉拉力赛,204,0
h&k g36,h&k g36,204,0
hagioshi,萩市,204,0
hori shin,堀新,204,0
horosho,好耶（感叹词）,204,0
inuzuka bouru,犬冢bouru,204,0
jeanex,珍妮克斯,204,0
jirou tachi,太极二郎,204,0
kemu (guruguru dan),kemu (guruguru dan),204,0
kimura kaere,木村kaere,204,0
kirby: star allies,柯比：明星同盟,204,0
kokutou nikke,国头日客,204,0
konka,康佳,204,0
kurenai karasu,红内乌,204,0
louise halevy,路易丝·哈利维,204,0
marta lualdi,玛塔卢阿尔迪,204,0
mikoshiba mikoto,mikoshiba 美琴,204,0
mistletoe,槲寄生,204,0
mitsuki meia,三月美亚,204,0
nakaichi (ridil),中一 (ridil),204,0
nanaroba hana,纳罗巴花,204,0
naruse mio,成濑澪,204,0
ogata tei,绪方亭,204,0
oopartz yang,oopartz 杨,204,0
persona eyes,角色眼睛,204,0
plant hair,植物毛发,204,0
powered buttercup,动力毛茛,204,0
queen's blade unlimited,女王之刃无限,204,0
ren kougyoku,仁光玉,204,0
roh nam kyung,卢南京,204,0
samuel oak,塞缪尔橡树,204,0
scat,排便脱粪,204,1
sendou aichi,仙豆爱知,204,0
shinjitsu,心术,204,0
soulcalibur v,灵魂之剑 v,204,0
spots,斑点,204,0
steins;gate 0,斯坦斯；门 0,204,0
suzumiya haruhi (cosplay),凉宫春日 (cosplay),204,0
the big o,大 o,204,0
traumatized,受到创伤,204,0
trouble spirit!,麻烦的精神！,204,0
tsuchii (ramakifrau),土井 (ramakifrau),204,0
turtleneck jacket,高领夹克,204,0
uemukai dai,植向台,204,0
utu (ldnsft),utu (ldnsft),204,0
vertical-striped headwear,竖条纹头饰,204,0
whistle frog,哨子青蛙,204,0
wilhelmina braunschweig ingenohl friedeburg,威廉敏娜不伦瑞克英格诺尔弗里德堡,204,0
woodland camouflage,林地迷彩,204,0
ycco (estrella),ycco (星光),204,0
your diary,你的日记,204,0
yuisis (granblue fantasy),yuisis（碧蓝幻想）,204,0
yuno (suke yuno),由野 (suke yuno),204,0
zeronis,零尼斯,204,0
aano (10bit),aano (10位),203,0
ao no roku-gou,ao no roku-gou,203,0
bandana waddle dee,头巾 waddle dee,203,0
bible black,圣经黑色,203,0
blue blood,蓝色血液,203,0
breathing on hands,用手呼吸,203,0
bubbles (ppg),气泡 (ppg),203,0
charmeleon,火恐龙,203,0
chixiao,赤霄,203,0
crossbone gundam,交叉骨高达 203,203,0
daida,戴达,203,0
dan evan,丹·埃文,203,0
dola (nijisanji),多拉 (nijisanji),203,0
double dealing character,双重交易字符,203,0
elizabeth f. beurling,伊丽莎白·F。伯灵,203,0
enkidu (weapon) (fate),恩奇都（武器）（命运）,203,0
fagi (kakikaki),fagi (柿子),203,0
futami yayoi,二见弥生,203,0
fuyuno haruaki,冬野春明,203,0
girlfriend (houkago play),女朋友 (hukago play),203,0
hai to hickory,海到山核桃,203,0
hainchu,海初,203,0
halphelt,哈尔菲尔特,203,0
haruken,哈鲁肯,203,0
heavy,重的,203,0
holding mallet,持槌,203,0
ibuo (ibukht1015),伊布 (ibukht1015),203,0
itsuki kousuke,五木幸介,203,0
iya na kao sare nagara opantsu misete moraitai,ya na kao sare nagara opantsu misete moratai,203,0
joker (dc),小丑（直流）,203,0
kaiboukan no. 4 (kancolle),航海馆号4 (坎科尔),203,0
kanba girls high school uniform,看马女子高中制服,203,0
kathryne keyron,凯瑟琳凯龙,203,0
kodama yuu,儿玉悠,203,0
kuon (kwonchanji),kuon (kwonchanji),203,0
light stick,荧光棒,203,0
nekokyun,nekokyun,203,0
ni-class destroyer,ni级驱逐舰,203,0
no more heroes,没有更多的英雄,203,0
ootsuki momiji,大月红叶203,203,0
propaganda,宣传,203,0
rakka (haibane),rakka (haibane),203,0
removing bra,脱掉胸罩,203,0
ryara,里亚拉,203,0
sbs,某人,203,0
shachiku succubus no hanashi,shachiku 魅魔之花梨 203,203,0
shichirin,炭烤架,203,0
sinensian,中文,203,0
single mechanical leg,单机械腿,203,0
sora no method,索拉没有方法,203,0
sumapan,苏马潘,203,0
suna (sunaipu),苏纳 (sunaipu),203,0
threat,威胁,203,0
tonguejob,口交,203,1
touhou cannonball,东方炮弹,203,0
uo denim,牛仔布,203,0
villyane,维利亚恩,203,0
